job_id,job_title,required_skills,rule_ai_tag,rule_reason
AI09202,AI Product Manager,"Docker, Mathematics, Hadoop, Linux",0,规则匹配: AI Product Manager
AI09203,AI Software Engineer,"Computer Vision, Kubernetes, TensorFlow",1,规则匹配: AI Software Engineer
AI09204,AI Consultant,"Git, Mathematics, PyTorch, Kubernetes",0,规则匹配: AI Consultant
AI09209,AI Architect,"Deep Learning, Hadoop, SQL",1,规则匹配: AI Architect
AI09210,AI Architect,"Docker, Git, Mathematics",1,规则匹配: AI Architect
AI09219,AI Product Manager,"Scala, Python, MLOps",0,规则匹配: AI Product Manager
AI09227,AI Architect,"SQL, Tableau, Hadoop",1,规则匹配: AI Architect
AI09233,AI Product Manager,"Docker, Git, Python, SQL",0,规则匹配: AI Product Manager
AI09234,AI Specialist,"GCP, Spark, Linux, TensorFlow, Python",1,规则匹配: AI Specialist
AI09243,AI Consultant,"PyTorch, Hadoop, Data Visualization, NLP, Statistics",0,规则匹配: AI Consultant
AI09244,AI Product Manager,"Data Visualization, R, Statistics, PyTorch, SQL",0,规则匹配: AI Product Manager
AI09248,AI Consultant,"NLP, Docker, Hadoop",0,规则匹配: AI Consultant
AI09251,AI Consultant,"Hadoop, Docker, Data Visualization",0,规则匹配: AI Consultant
AI09256,AI Software Engineer,"AWS, Linux, Scala, Tableau",1,规则匹配: AI Software Engineer
AI09259,AI Specialist,"Python, Git, MLOps",1,规则匹配: AI Specialist
AI09265,AI Software Engineer,"Java, Scala, Tableau, Azure",1,规则匹配: AI Software Engineer
AI09266,AI Software Engineer,"Git, GCP, MLOps, Spark, Scala",1,规则匹配: AI Software Engineer
AI09268,AI Architect,"Git, Scala, Python, Spark, Docker",1,规则匹配: AI Architect
AI09269,AI Consultant,"TensorFlow, MLOps, Data Visualization",0,规则匹配: AI Consultant
AI09270,AI Consultant,"Git, Deep Learning, Java, Data Visualization, R",0,规则匹配: AI Consultant
AI09273,AI Software Engineer,"Scala, R, GCP, Data Visualization, Hadoop",1,规则匹配: AI Software Engineer
AI09276,AI Product Manager,"Linux, Statistics, Computer Vision, SQL, MLOps",0,规则匹配: AI Product Manager
AI09277,Principal Data Scientist,"Linux, Python, TensorFlow, Hadoop, Statistics",1,Data Scientist with ML skills
AI09281,AI Specialist,"Python, TensorFlow, MLOps, Java, SQL",1,规则匹配: AI Specialist
AI09284,AI Product Manager,"TensorFlow, NLP, Hadoop, SQL",0,规则匹配: AI Product Manager
AI09290,AI Consultant,"AWS, SQL, MLOps, PyTorch",0,规则匹配: AI Consultant
AI09291,AI Product Manager,"R, PyTorch, Spark, Mathematics, Azure",0,规则匹配: AI Product Manager
AI09295,AI Software Engineer,"Mathematics, Linux, Tableau",1,规则匹配: AI Software Engineer
AI09301,AI Product Manager,"R, TensorFlow, MLOps",0,规则匹配: AI Product Manager
AI09302,AI Product Manager,"TensorFlow, Mathematics, Data Visualization, Deep Learning, NLP",0,规则匹配: AI Product Manager
AI09306,AI Consultant,"Java, Python, Statistics, MLOps, Mathematics",0,规则匹配: AI Consultant
AI09309,Principal Data Scientist,"Spark, Azure, SQL, Scala",1,Data Scientist default
AI09310,AI Specialist,"AWS, Kubernetes, Linux, MLOps, Computer Vision",1,规则匹配: AI Specialist
AI09315,AI Architect,"TensorFlow, SQL, Linux, Statistics, Git",1,规则匹配: AI Architect
AI09321,AI Software Engineer,"Scala, Java, Statistics",1,规则匹配: AI Software Engineer
AI09323,AI Architect,"Hadoop, GCP, Azure",1,规则匹配: AI Architect
AI09325,Principal Data Scientist,"SQL, Java, GCP, R, AWS",1,Data Scientist default
AI09326,AI Product Manager,"Scala, Tableau, Kubernetes",0,规则匹配: AI Product Manager
AI09332,AI Architect,"NLP, Mathematics, GCP, R",1,规则匹配: AI Architect
AI09338,Principal Data Scientist,"SQL, PyTorch, Computer Vision",1,Data Scientist with ML skills
AI09339,AI Product Manager,"Python, Java, Computer Vision",0,规则匹配: AI Product Manager
AI09342,AI Software Engineer,"PyTorch, R, Docker",1,规则匹配: AI Software Engineer
AI09343,Principal Data Scientist,"Linux, Deep Learning, Python, Kubernetes",1,Data Scientist with ML skills
AI09344,AI Architect,"R, GCP, Kubernetes",1,规则匹配: AI Architect
AI09346,AI Product Manager,"Linux, Deep Learning, Tableau, PyTorch",0,规则匹配: AI Product Manager
AI09352,AI Architect,"Kubernetes, Git, Linux, Tableau, TensorFlow",1,规则匹配: AI Architect
AI09361,AI Product Manager,"Hadoop, TensorFlow, Python, Linux",0,规则匹配: AI Product Manager
AI09362,AI Specialist,"Spark, Git, NLP, TensorFlow, R",1,规则匹配: AI Specialist
AI09363,AI Consultant,"R, Hadoop, Git, Spark",0,规则匹配: AI Consultant
AI09366,AI Architect,"Git, SQL, MLOps",1,规则匹配: AI Architect
AI09368,AI Product Manager,"Scala, Git, Deep Learning",0,规则匹配: AI Product Manager
AI09369,AI Product Manager,"TensorFlow, Python, GCP",0,规则匹配: AI Product Manager
AI09370,Principal Data Scientist,"Kubernetes, Statistics, Computer Vision, Deep Learning, Linux",1,Data Scientist with ML skills
AI09372,AI Product Manager,"Tableau, Scala, Python, Docker, TensorFlow",0,规则匹配: AI Product Manager
AI09373,Principal Data Scientist,"TensorFlow, Python, NLP, Computer Vision, SQL",1,Data Scientist with ML skills
AI09375,AI Architect,"Azure, Hadoop, Kubernetes",1,规则匹配: AI Architect
AI09384,AI Consultant,"Git, SQL, NLP, GCP",0,规则匹配: AI Consultant
AI09389,AI Consultant,"Mathematics, Python, Java, Scala, Statistics",0,规则匹配: AI Consultant
AI09392,AI Specialist,"Tableau, Statistics, Java, Scala, MLOps",1,规则匹配: AI Specialist
AI09394,Principal Data Scientist,"Azure, Computer Vision, GCP, Docker, MLOps",1,Data Scientist with ML skills
AI09399,AI Software Engineer,"Kubernetes, Mathematics, Data Visualization",1,规则匹配: AI Software Engineer
AI09408,Principal Data Scientist,"NLP, Docker, Kubernetes, Scala, Mathematics",1,Data Scientist with ML skills
AI09411,AI Specialist,"Python, NLP, Kubernetes, PyTorch, Linux",1,规则匹配: AI Specialist
AI09412,AI Specialist,"Python, TensorFlow, NLP, PyTorch, Deep Learning",1,规则匹配: AI Specialist
AI09413,AI Architect,"MLOps, Data Visualization, Java, Spark, Git",1,规则匹配: AI Architect
AI09415,AI Software Engineer,"R, SQL, AWS",1,规则匹配: AI Software Engineer
AI09421,AI Architect,"Data Visualization, Kubernetes, Python, R, Java",1,规则匹配: AI Architect
AI09422,Principal Data Scientist,"Hadoop, Python, Spark, Scala, TensorFlow",1,Data Scientist with ML skills
AI09423,AI Architect,"Scala, Java, Python",1,规则匹配: AI Architect
AI09424,AI Product Manager,"SQL, Python, TensorFlow, Statistics, Git",0,规则匹配: AI Product Manager
AI09428,AI Architect,"PyTorch, TensorFlow, Python",1,规则匹配: AI Architect
AI09431,AI Software Engineer,"Java, Python, Data Visualization, Linux",1,规则匹配: AI Software Engineer
AI09434,AI Consultant,"Docker, R, MLOps",0,规则匹配: AI Consultant
AI09452,AI Software Engineer,"TensorFlow, Python, Tableau, Statistics, Kubernetes",1,规则匹配: AI Software Engineer
AI09454,Principal Data Scientist,"Spark, SQL, Python, Mathematics, Kubernetes",1,Data Scientist default
AI09456,AI Architect,"SQL, PyTorch, Statistics, Deep Learning, Data Visualization",1,规则匹配: AI Architect
AI09465,Principal Data Scientist,"TensorFlow, Mathematics, Linux, PyTorch",1,Data Scientist with ML skills
AI09466,Principal Data Scientist,"GCP, Hadoop, Docker",1,Data Scientist default
AI09467,Principal Data Scientist,"Scala, Python, NLP",1,Data Scientist with ML skills
AI09469,AI Software Engineer,"SQL, Azure, R, GCP, Spark",1,规则匹配: AI Software Engineer
AI09470,AI Product Manager,"Statistics, TensorFlow, PyTorch",0,规则匹配: AI Product Manager
AI09474,AI Product Manager,"Kubernetes, Docker, Python",0,规则匹配: AI Product Manager
AI09479,AI Architect,"Spark, SQL, NLP, Python, Computer Vision",1,规则匹配: AI Architect
AI09493,AI Product Manager,"NLP, GCP, Python, Kubernetes, Hadoop",0,规则匹配: AI Product Manager
AI09495,AI Specialist,"Hadoop, Scala, TensorFlow, Data Visualization",1,规则匹配: AI Specialist
AI09496,AI Software Engineer,"Deep Learning, Java, Scala, Statistics",1,规则匹配: AI Software Engineer
AI09497,AI Product Manager,"Hadoop, PyTorch, SQL",0,规则匹配: AI Product Manager
AI09499,AI Specialist,"Python, Linux, Statistics",1,规则匹配: AI Specialist
AI09500,AI Specialist,"R, Spark, Python",1,规则匹配: AI Specialist
AI09501,AI Consultant,"Hadoop, Git, Deep Learning, Statistics, Python",0,规则匹配: AI Consultant
AI09502,Principal Data Scientist,"Java, Linux, MLOps",1,Data Scientist with ML skills
AI09503,AI Product Manager,"Mathematics, R, Hadoop",0,规则匹配: AI Product Manager
AI09504,Principal Data Scientist,"Git, Hadoop, Mathematics",1,Data Scientist default
AI09507,AI Specialist,"Statistics, Git, Tableau, TensorFlow",1,规则匹配: AI Specialist
AI09508,Principal Data Scientist,"Mathematics, Hadoop, Deep Learning, Computer Vision",1,Data Scientist with ML skills
AI09509,AI Specialist,"MLOps, Deep Learning, Spark, NLP, R",1,规则匹配: AI Specialist
AI09513,Principal Data Scientist,"Spark, Statistics, Scala",1,Data Scientist default
AI09516,AI Consultant,"Spark, Git, TensorFlow",0,规则匹配: AI Consultant
AI09517,AI Software Engineer,"Data Visualization, Mathematics, Java, Computer Vision",1,规则匹配: AI Software Engineer
AI09521,AI Product Manager,"Deep Learning, Computer Vision, NLP, Git",0,规则匹配: AI Product Manager
AI09523,AI Specialist,"PyTorch, Python, Git, Java, AWS",1,规则匹配: AI Specialist
AI09536,AI Consultant,"PyTorch, Kubernetes, Docker",0,规则匹配: AI Consultant
AI09542,AI Architect,"Git, SQL, Linux, Scala, Statistics",1,规则匹配: AI Architect
AI09546,AI Consultant,"SQL, Statistics, Spark, Mathematics",0,规则匹配: AI Consultant
AI09549,AI Consultant,"Kubernetes, Data Visualization, Deep Learning, PyTorch",0,规则匹配: AI Consultant
AI09553,AI Specialist,"Java, R, Azure, SQL, MLOps",1,规则匹配: AI Specialist
AI09554,Principal Data Scientist,"Docker, Java, R, Deep Learning",1,Data Scientist with ML skills
AI09557,Principal Data Scientist,"R, TensorFlow, Python, Computer Vision",1,Data Scientist with ML skills
AI09565,AI Software Engineer,"MLOps, Python, AWS, Docker",1,规则匹配: AI Software Engineer
AI09568,AI Product Manager,"R, TensorFlow, Statistics",0,规则匹配: AI Product Manager
AI09570,Principal Data Scientist,"R, SQL, Deep Learning, Kubernetes, Tableau",1,Data Scientist with ML skills
AI09572,AI Specialist,"Data Visualization, Git, Hadoop, Mathematics, Deep Learning",1,规则匹配: AI Specialist
AI09576,AI Software Engineer,"SQL, PyTorch, GCP",1,规则匹配: AI Software Engineer
AI09577,AI Architect,"Deep Learning, Azure, Scala, Hadoop, GCP",1,规则匹配: AI Architect
AI09580,Principal Data Scientist,"R, Data Visualization, SQL, Java, Spark",1,Data Scientist default
AI09583,Principal Data Scientist,"R, Linux, Computer Vision, SQL, PyTorch",1,Data Scientist with ML skills
AI09586,AI Specialist,"Mathematics, Git, MLOps, Python",1,规则匹配: AI Specialist
AI09587,AI Software Engineer,"Hadoop, Java, AWS, Data Visualization",1,规则匹配: AI Software Engineer
AI09589,AI Product Manager,"AWS, MLOps, Kubernetes",0,规则匹配: AI Product Manager
AI09591,AI Software Engineer,"Git, TensorFlow, GCP",1,规则匹配: AI Software Engineer
AI09592,AI Specialist,"GCP, TensorFlow, Spark, Linux",1,规则匹配: AI Specialist
AI09593,AI Specialist,"Python, MLOps, Mathematics",1,规则匹配: AI Specialist
AI09601,AI Consultant,"Azure, MLOps, Python",0,规则匹配: AI Consultant
AI09603,AI Product Manager,"Docker, Git, MLOps, NLP",0,规则匹配: AI Product Manager
AI09607,AI Software Engineer,"Spark, Data Visualization, MLOps, SQL",1,规则匹配: AI Software Engineer
AI09609,AI Software Engineer,"Hadoop, Computer Vision, Kubernetes, Java, GCP",1,规则匹配: AI Software Engineer
AI09611,AI Specialist,"Spark, Kubernetes, Java",1,规则匹配: AI Specialist
AI09619,AI Software Engineer,"Linux, Spark, Docker, SQL, PyTorch",1,规则匹配: AI Software Engineer
AI09621,AI Specialist,"Hadoop, Tableau, AWS, Kubernetes, GCP",1,规则匹配: AI Specialist
AI09623,AI Architect,"AWS, SQL, Java, Scala",1,规则匹配: AI Architect
AI09626,AI Consultant,"Data Visualization, Java, Tableau, SQL",0,规则匹配: AI Consultant
AI09634,Principal Data Scientist,"Python, Mathematics, Hadoop",1,Data Scientist default
AI09638,AI Software Engineer,"MLOps, Scala, Deep Learning, TensorFlow, Python",1,规则匹配: AI Software Engineer
AI09646,AI Consultant,"SQL, Kubernetes, Python, Mathematics",0,规则匹配: AI Consultant
AI09651,AI Specialist,"Spark, SQL, Hadoop, Computer Vision, AWS",1,规则匹配: AI Specialist
AI09653,Principal Data Scientist,"Mathematics, Computer Vision, Linux, Kubernetes",1,Data Scientist with ML skills
AI09654,AI Product Manager,"Linux, Spark, Git, PyTorch",0,规则匹配: AI Product Manager
AI09659,AI Specialist,"Computer Vision, Scala, AWS",1,规则匹配: AI Specialist
AI09662,AI Consultant,"Linux, MLOps, Tableau, PyTorch, Docker",0,规则匹配: AI Consultant
AI09667,Principal Data Scientist,"NLP, R, MLOps, SQL, Spark",1,Data Scientist with ML skills
AI09669,AI Product Manager,"Statistics, Docker, Tableau, Computer Vision, Linux",0,规则匹配: AI Product Manager
AI09670,AI Product Manager,"Tableau, SQL, Java, MLOps",0,规则匹配: AI Product Manager
AI09671,AI Software Engineer,"Deep Learning, Spark, Docker, TensorFlow, R",1,规则匹配: AI Software Engineer
AI09673,AI Product Manager,"Tableau, Git, GCP",0,规则匹配: AI Product Manager
AI09675,Principal Data Scientist,"Scala, R, Azure, Docker",1,Data Scientist default
AI09679,AI Architect,"Kubernetes, Python, Docker",1,规则匹配: AI Architect
AI09681,AI Software Engineer,"SQL, GCP, Tableau",1,规则匹配: AI Software Engineer
AI09692,AI Software Engineer,"GCP, Mathematics, Deep Learning",1,规则匹配: AI Software Engineer
AI09693,AI Consultant,"Linux, Kubernetes, Data Visualization, Computer Vision",0,规则匹配: AI Consultant
AI09694,AI Architect,"Scala, GCP, Linux, Python, TensorFlow",1,规则匹配: AI Architect
AI09699,AI Specialist,"Java, MLOps, SQL, PyTorch, Azure",1,规则匹配: AI Specialist
AI09703,Principal Data Scientist,"Spark, Kubernetes, Hadoop",1,Data Scientist default
AI09706,AI Product Manager,"Java, Computer Vision, Data Visualization",0,规则匹配: AI Product Manager
AI09707,AI Architect,"Python, Mathematics, SQL, Statistics",1,规则匹配: AI Architect
AI09719,AI Architect,"Mathematics, Tableau, NLP",1,规则匹配: AI Architect
AI09722,AI Architect,"Spark, R, Docker, Data Visualization",1,规则匹配: AI Architect
AI09724,AI Software Engineer,"Docker, PyTorch, Hadoop",1,规则匹配: AI Software Engineer
AI09727,Principal Data Scientist,"AWS, Python, Scala, Mathematics",1,Data Scientist default
AI09728,AI Specialist,"Java, GCP, R",1,规则匹配: AI Specialist
AI09730,Principal Data Scientist,"Mathematics, Python, Deep Learning",1,Data Scientist with ML skills
AI09733,AI Specialist,"TensorFlow, Kubernetes, Spark",1,规则匹配: AI Specialist
AI09735,AI Consultant,"Mathematics, Tableau, R",0,规则匹配: AI Consultant
AI09737,AI Software Engineer,"AWS, Scala, Java, Docker, Deep Learning",1,规则匹配: AI Software Engineer
AI09741,AI Architect,"Scala, AWS, Mathematics, Hadoop, Data Visualization",1,规则匹配: AI Architect
AI09743,AI Specialist,"AWS, Linux, Git, Scala, MLOps",1,规则匹配: AI Specialist
AI09746,AI Architect,"Data Visualization, GCP, Java, Linux, SQL",1,规则匹配: AI Architect
AI09757,AI Software Engineer,"NLP, Spark, SQL",1,规则匹配: AI Software Engineer
AI09759,AI Architect,"Computer Vision, Spark, Linux",1,规则匹配: AI Architect
AI09761,AI Product Manager,"Python, TensorFlow, Scala, Docker",0,规则匹配: AI Product Manager
AI09767,Principal Data Scientist,"Tableau, Computer Vision, PyTorch",1,Data Scientist with ML skills
AI09768,AI Software Engineer,"Spark, Java, Data Visualization, Git",1,规则匹配: AI Software Engineer
AI09778,AI Product Manager,"Java, Deep Learning, SQL",0,规则匹配: AI Product Manager
AI09780,AI Software Engineer,"Python, Kubernetes, Spark",1,规则匹配: AI Software Engineer
AI09781,Principal Data Scientist,"Hadoop, Data Visualization, SQL, R, Azure",1,Data Scientist default
AI09783,Principal Data Scientist,"Data Visualization, Computer Vision, Python, TensorFlow",1,Data Scientist with ML skills
AI09784,AI Specialist,"Kubernetes, NLP, Java, Data Visualization, Computer Vision",1,规则匹配: AI Specialist
AI09786,AI Consultant,"Hadoop, Statistics, SQL",0,规则匹配: AI Consultant
AI09790,AI Consultant,"Kubernetes, Hadoop, AWS, MLOps, Azure",0,规则匹配: AI Consultant
AI09792,AI Product Manager,"PyTorch, GCP, Kubernetes, TensorFlow, R",0,规则匹配: AI Product Manager
AI09793,AI Consultant,"Statistics, Azure, Docker",0,规则匹配: AI Consultant
AI09795,AI Architect,"MLOps, Python, Computer Vision",1,规则匹配: AI Architect
AI09798,Principal Data Scientist,"Spark, R, Data Visualization, Git, SQL",1,Data Scientist default
AI09799,Principal Data Scientist,"Hadoop, Kubernetes, PyTorch, Spark, Scala",1,Data Scientist with ML skills
AI09800,AI Product Manager,"PyTorch, SQL, Deep Learning",0,规则匹配: AI Product Manager
AI09812,AI Software Engineer,"Git, Statistics, TensorFlow",1,规则匹配: AI Software Engineer
AI09813,AI Consultant,"TensorFlow, Kubernetes, Linux, SQL, Computer Vision",0,规则匹配: AI Consultant
AI09824,AI Software Engineer,"Python, Linux, GCP, TensorFlow, Deep Learning",1,规则匹配: AI Software Engineer
AI09828,AI Consultant,"Computer Vision, Python, Mathematics, Linux",0,规则匹配: AI Consultant
AI09832,AI Product Manager,"Kubernetes, Python, MLOps, Mathematics, NLP",0,规则匹配: AI Product Manager
AI09835,AI Software Engineer,"Kubernetes, MLOps, Linux",1,规则匹配: AI Software Engineer
