job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,_layer1_tag,_layer1_reason,_layer1_confidence,_gray_zone_reason
AI09577,AI Architect,60819,USD,MI,FL,Japan,S,United Kingdom,0,"Deep Learning, Azure, Scala, Hadoop, GCP",Bachelor,4,Automotive,2025-02-03,2025-04-05,1743,7.2,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09580,Principal Data Scientist,164426,USD,SE,FL,Sweden,L,Netherlands,100,"R, Data Visualization, SQL, Java, Spark",PhD,9,Real Estate,2024-01-27,2024-04-05,1648,5.2,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09583,Principal Data Scientist,54540,EUR,EN,FT,France,S,France,50,"R, Linux, Computer Vision, SQL, PyTorch",PhD,0,Technology,2024-04-09,2024-05-21,2140,9.1,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09586,AI Specialist,72358,USD,MI,FL,India,M,France,50,"Mathematics, Git, MLOps, Python",Master,2,Finance,2024-04-29,2024-07-10,2401,8.5,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09587,AI Software Engineer,224555,USD,SE,FT,Switzerland,L,Denmark,0,"Hadoop, Java, AWS, Data Visualization",PhD,6,Technology,2024-12-04,2025-01-08,1314,9.1,Cloud AI Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09589,AI Product Manager,198887,USD,EX,CT,Singapore,S,Singapore,0,"AWS, MLOps, Kubernetes",PhD,10,Consulting,2024-01-06,2024-01-29,1293,9.9,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09591,AI Software Engineer,65576,USD,MI,PT,South Korea,S,Switzerland,0,"Git, TensorFlow, GCP",PhD,2,Healthcare,2024-12-04,2025-02-02,1121,6.7,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09592,AI Specialist,275426,USD,EX,PT,Switzerland,M,Switzerland,0,"GCP, TensorFlow, Spark, Linux",Bachelor,16,Government,2024-04-04,2024-05-15,932,5.3,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09593,AI Specialist,88615,EUR,MI,FL,France,M,Germany,100,"Python, MLOps, Mathematics",Bachelor,3,Telecommunications,2025-04-16,2025-05-04,1590,9.0,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09601,AI Consultant,162449,GBP,EX,FL,United Kingdom,S,United Kingdom,50,"Azure, MLOps, Python",PhD,15,Manufacturing,2024-10-23,2024-11-19,2457,5.3,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09603,AI Product Manager,77396,USD,EN,FT,Denmark,S,Denmark,0,"Docker, Git, MLOps, NLP",Associate,1,Automotive,2024-07-29,2024-08-23,2129,9.0,Cognitive Computing,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09607,AI Software Engineer,198703,EUR,EX,CT,France,M,France,50,"Spark, Data Visualization, MLOps, SQL",PhD,19,Energy,2024-04-08,2024-05-01,1350,8.5,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09609,AI Software Engineer,116357,USD,EX,FT,South Korea,S,South Korea,50,"Hadoop, Computer Vision, Kubernetes, Java, GCP",Master,19,Finance,2024-02-22,2024-04-22,702,9.1,Future Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09611,AI Specialist,81269,USD,MI,FT,Canada,M,Ireland,100,"Spark, Kubernetes, Java",Bachelor,2,Energy,2025-01-25,2025-02-09,976,7.1,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09619,AI Software Engineer,81290,USD,EN,PT,Denmark,S,Denmark,0,"Linux, Spark, Docker, SQL, PyTorch",PhD,0,Education,2024-05-23,2024-06-20,1437,9.7,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09621,AI Specialist,118509,USD,EX,CT,Canada,S,Canada,50,"Hadoop, Tableau, AWS, Kubernetes, GCP",PhD,16,Healthcare,2024-11-11,2025-01-07,2092,8.1,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09623,AI Architect,152826,USD,EX,FT,Singapore,M,Singapore,0,"AWS, SQL, Java, Scala",Bachelor,13,Transportation,2025-03-23,2025-05-25,1949,9.0,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09626,AI Consultant,150491,USD,SE,FT,United States,L,United States,100,"Data Visualization, Java, Tableau, SQL",Master,7,Media,2024-07-12,2024-08-15,1169,6.4,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09634,Principal Data Scientist,166074,USD,SE,CT,Switzerland,L,Switzerland,0,"Python, Mathematics, Hadoop",PhD,5,Education,2025-03-04,2025-05-08,2193,5.3,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09638,AI Software Engineer,379418,USD,EX,FL,Denmark,L,Denmark,50,"MLOps, Scala, Deep Learning, TensorFlow, Python",Bachelor,13,Healthcare,2024-10-22,2024-12-05,1358,6.3,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09646,AI Consultant,120790,USD,SE,PT,Singapore,M,Denmark,50,"SQL, Kubernetes, Python, Mathematics",Associate,6,Consulting,2024-07-04,2024-09-08,1633,8.9,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09651,AI Specialist,148108,USD,EX,FL,Austria,L,Austria,0,"Spark, SQL, Hadoop, Computer Vision, AWS",Bachelor,14,Automotive,2024-02-08,2024-02-25,530,9.0,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09653,Principal Data Scientist,153134,USD,SE,FT,Norway,M,Norway,0,"Mathematics, Computer Vision, Linux, Kubernetes",Master,9,Healthcare,2024-08-09,2024-09-13,1221,7.8,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09654,AI Product Manager,131893,GBP,SE,PT,United Kingdom,S,United Kingdom,50,"Linux, Spark, Git, PyTorch",PhD,8,Education,2024-09-05,2024-09-29,859,6.0,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09659,AI Specialist,48716,USD,EN,FL,Japan,M,Canada,50,"Computer Vision, Scala, AWS",Bachelor,0,Gaming,2024-01-14,2024-03-23,2084,6.2,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09662,AI Consultant,87474,USD,EN,FL,Switzerland,S,Sweden,0,"Linux, MLOps, Tableau, PyTorch, Docker",PhD,0,Healthcare,2024-03-19,2024-04-24,1288,8.3,Predictive Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09667,Principal Data Scientist,50533,USD,MI,FT,Finland,S,Finland,0,"NLP, R, MLOps, SQL, Spark",Associate,4,Real Estate,2024-08-21,2024-09-26,2207,8.9,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09669,AI Product Manager,43117,USD,EN,PT,Ireland,M,United States,100,"Statistics, Docker, Tableau, Computer Vision, Linux",PhD,1,Education,2025-01-19,2025-03-05,1185,7.3,Cloud AI Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09670,AI Product Manager,70336,USD,MI,PT,India,M,India,50,"Tableau, SQL, Java, MLOps",Associate,4,Technology,2025-03-21,2025-04-11,2121,8.1,Autonomous Tech,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09671,AI Software Engineer,50932,USD,EN,FT,India,M,India,50,"Deep Learning, Spark, Docker, TensorFlow, R",Associate,0,Technology,2024-04-26,2024-05-17,1360,6.7,Digital Transformation LLC,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09673,AI Product Manager,157784,EUR,EX,CT,France,S,France,0,"Tableau, Git, GCP",Master,17,Healthcare,2025-01-14,2025-03-10,1462,9.5,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09675,Principal Data Scientist,183011,EUR,EX,CT,France,L,United States,0,"Scala, R, Azure, Docker",Associate,17,Education,2024-10-07,2024-12-18,1717,7.4,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09679,AI Architect,50274,USD,EN,PT,Israel,L,Israel,100,"Kubernetes, Python, Docker",Bachelor,0,Transportation,2024-09-08,2024-10-31,629,6.2,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09681,AI Software Engineer,75146,USD,SE,PT,Austria,S,Austria,0,"SQL, GCP, Tableau",Master,5,Consulting,2024-12-26,2025-02-21,1277,6.3,DataVision Ltd,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09692,AI Software Engineer,281132,USD,EX,PT,United States,M,United States,100,"GCP, Mathematics, Deep Learning",Bachelor,17,Retail,2024-06-28,2024-08-25,500,9.2,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09693,AI Consultant,122898,USD,EX,CT,Japan,S,Japan,0,"Linux, Kubernetes, Data Visualization, Computer Vision",PhD,16,Government,2024-04-07,2024-06-17,842,7.4,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09694,AI Architect,263467,USD,EX,FT,Switzerland,M,Denmark,0,"Scala, GCP, Linux, Python, TensorFlow",Associate,19,Consulting,2024-05-15,2024-06-02,1872,8.0,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09699,AI Specialist,97184,USD,MI,PT,Norway,S,Norway,100,"Java, MLOps, SQL, PyTorch, Azure",PhD,4,Education,2024-01-06,2024-02-25,1894,5.4,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09703,Principal Data Scientist,138726,USD,EX,FT,Japan,L,Japan,100,"Spark, Kubernetes, Hadoop",Master,13,Retail,2024-07-13,2024-09-16,746,7.8,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09706,AI Product Manager,79465,USD,EN,PT,Australia,M,Australia,0,"Java, Computer Vision, Data Visualization",Master,1,Healthcare,2024-03-09,2024-04-28,1990,6.1,Cloud AI Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09707,AI Architect,73927,USD,EN,FT,Singapore,L,Singapore,100,"Python, Mathematics, SQL, Statistics",Associate,0,Finance,2025-04-04,2025-06-04,1755,6.5,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09719,AI Architect,138353,EUR,EX,CT,Germany,M,Germany,50,"Mathematics, Tableau, NLP",Master,16,Consulting,2024-08-14,2024-09-24,1489,7.7,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09722,AI Architect,125181,USD,SE,PT,Norway,S,Norway,100,"Spark, R, Docker, Data Visualization",Bachelor,7,Healthcare,2024-05-10,2024-07-19,2236,7.6,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09724,AI Software Engineer,191952,USD,EX,PT,India,L,India,0,"Docker, PyTorch, Hadoop",Bachelor,12,Healthcare,2025-01-22,2025-03-14,1874,9.6,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09727,Principal Data Scientist,110146,USD,EX,PT,Finland,S,Finland,100,"AWS, Python, Scala, Mathematics",PhD,15,Real Estate,2024-04-01,2024-04-29,1016,9.5,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09728,AI Specialist,91614,EUR,MI,CT,Germany,S,Germany,100,"Java, GCP, R",PhD,3,Technology,2025-03-26,2025-04-13,2338,7.8,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09730,Principal Data Scientist,260041,USD,EX,FT,Denmark,S,Denmark,50,"Mathematics, Python, Deep Learning",Associate,15,Consulting,2024-07-15,2024-09-14,840,6.9,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09733,AI Specialist,76814,GBP,EN,CT,United Kingdom,S,United States,0,"TensorFlow, Kubernetes, Spark",Bachelor,0,Finance,2024-06-01,2024-06-17,2412,7.2,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09735,AI Consultant,144955,USD,SE,CT,Singapore,S,Singapore,100,"Mathematics, Tableau, R",Bachelor,5,Government,2024-08-15,2024-09-10,2161,9.3,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09737,AI Software Engineer,213387,USD,EX,PT,Canada,L,France,50,"AWS, Scala, Java, Docker, Deep Learning",Master,19,Telecommunications,2024-09-16,2024-09-30,787,9.3,Future Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09741,AI Architect,68008,USD,MI,CT,India,M,India,50,"Scala, AWS, Mathematics, Hadoop, Data Visualization",Master,4,Energy,2024-05-31,2024-08-04,717,7.3,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09743,AI Specialist,115922,USD,SE,FL,Australia,M,Australia,50,"AWS, Linux, Git, Scala, MLOps",PhD,5,Healthcare,2024-05-11,2024-06-16,1505,7.2,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09746,AI Architect,241944,USD,EX,CT,Switzerland,S,Netherlands,50,"Data Visualization, GCP, Java, Linux, SQL",PhD,15,Transportation,2024-11-09,2025-01-01,663,6.4,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09757,AI Software Engineer,71416,USD,MI,CT,South Korea,M,South Korea,0,"NLP, Spark, SQL",Bachelor,2,Manufacturing,2025-01-08,2025-02-19,2052,7.7,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09759,AI Architect,68580,USD,MI,FT,Japan,M,Japan,100,"Computer Vision, Spark, Linux",Bachelor,2,Gaming,2024-01-21,2024-03-23,705,6.3,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09761,AI Product Manager,127930,USD,SE,PT,Australia,S,Australia,0,"Python, TensorFlow, Scala, Docker",Associate,5,Gaming,2024-02-08,2024-04-08,1446,8.7,Digital Transformation LLC,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09767,Principal Data Scientist,125626,EUR,SE,FT,France,M,France,50,"Tableau, Computer Vision, PyTorch",Associate,5,Gaming,2024-10-15,2024-12-23,975,7.1,Predictive Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09768,AI Software Engineer,53253,USD,EN,FT,Canada,S,India,0,"Spark, Java, Data Visualization, Git",Master,1,Automotive,2025-01-18,2025-03-05,2418,8.8,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09778,AI Product Manager,42123,USD,EN,FL,Israel,M,Israel,0,"Java, Deep Learning, SQL",Master,1,Telecommunications,2024-04-21,2024-05-30,594,7.7,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09780,AI Software Engineer,166309,USD,EX,CT,Ireland,M,Ireland,50,"Python, Kubernetes, Spark",Associate,12,Finance,2024-08-24,2024-10-15,572,7.2,Autonomous Tech,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09781,Principal Data Scientist,79383,USD,EN,FT,United States,L,United States,50,"Hadoop, Data Visualization, SQL, R, Azure",Bachelor,0,Retail,2024-12-22,2025-01-09,1200,8.5,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09783,Principal Data Scientist,102438,USD,EX,FL,Finland,S,China,50,"Data Visualization, Computer Vision, Python, TensorFlow",Associate,13,Manufacturing,2024-11-08,2025-01-13,2223,9.0,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09784,AI Specialist,73118,USD,MI,FL,Australia,S,Australia,50,"Kubernetes, NLP, Java, Data Visualization, Computer Vision",Master,2,Retail,2024-09-07,2024-09-24,964,7.7,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09786,AI Consultant,153620,USD,SE,FL,Norway,L,Canada,50,"Hadoop, Statistics, SQL",Associate,9,Gaming,2024-02-28,2024-05-04,1985,9.9,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09790,AI Consultant,212310,USD,SE,CT,Norway,L,Norway,100,"Kubernetes, Hadoop, AWS, MLOps, Azure",PhD,8,Transportation,2024-11-15,2025-01-26,1694,7.4,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09792,AI Product Manager,64258,USD,MI,PT,Austria,S,Austria,100,"PyTorch, GCP, Kubernetes, TensorFlow, R",Bachelor,2,Government,2025-02-05,2025-02-19,1778,5.7,Digital Transformation LLC,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09793,AI Consultant,270550,USD,EX,FL,Canada,L,Canada,50,"Statistics, Azure, Docker",PhD,14,Energy,2024-12-04,2025-01-25,1525,5.7,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09795,AI Architect,72440,USD,SE,FT,Ireland,S,Netherlands,50,"MLOps, Python, Computer Vision",Master,5,Manufacturing,2024-08-21,2024-09-24,1980,8.8,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09798,Principal Data Scientist,44641,USD,EN,CT,Austria,L,Austria,50,"Spark, R, Data Visualization, Git, SQL",Master,0,Gaming,2024-07-05,2024-09-13,1135,7.1,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09799,Principal Data Scientist,162188,GBP,SE,FT,United Kingdom,L,United Kingdom,50,"Hadoop, Kubernetes, PyTorch, Spark, Scala",Bachelor,5,Automotive,2024-09-22,2024-10-26,1391,7.0,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09800,AI Product Manager,63308,GBP,EN,FT,United Kingdom,M,Canada,100,"PyTorch, SQL, Deep Learning",Associate,1,Transportation,2024-10-01,2024-10-16,2417,10.0,DataVision Ltd,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09812,AI Software Engineer,78032,USD,SE,FT,China,S,China,50,"Git, Statistics, TensorFlow",PhD,5,Transportation,2024-11-27,2024-12-29,2366,9.5,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09813,AI Consultant,56919,EUR,EN,FL,Germany,S,Canada,50,"TensorFlow, Kubernetes, Linux, SQL, Computer Vision",Associate,1,Retail,2024-02-25,2024-03-21,1779,7.6,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09824,AI Software Engineer,56207,USD,MI,FL,India,S,India,0,"Python, Linux, GCP, TensorFlow, Deep Learning",Associate,3,Real Estate,2024-08-03,2024-08-17,1395,8.9,Future Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09828,AI Consultant,216089,USD,EX,FT,Singapore,M,Singapore,100,"Computer Vision, Python, Mathematics, Linux",Associate,10,Education,2025-04-22,2025-05-31,1580,5.1,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09832,AI Product Manager,65562,EUR,EN,CT,France,M,United Kingdom,0,"Kubernetes, Python, MLOps, Mathematics, NLP",Associate,1,Education,2024-10-17,2024-12-21,611,5.7,Future Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09835,AI Software Engineer,132939,USD,SE,FT,United States,S,United States,0,"Kubernetes, MLOps, Linux",Master,7,Retail,2024-12-07,2025-01-02,1691,7.3,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09837,AI Product Manager,55323,EUR,EN,FL,Germany,S,Germany,50,"Python, R, Computer Vision",Master,0,Energy,2024-06-14,2024-07-07,2150,7.6,Cognitive Computing,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09838,AI Architect,164443,USD,SE,CT,Australia,L,Australia,100,"Kubernetes, Deep Learning, Git, Data Visualization",PhD,7,Energy,2024-05-07,2024-07-03,592,9.0,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09840,Principal Data Scientist,96731,GBP,MI,FL,United Kingdom,L,Germany,0,"Azure, Docker, Statistics, Hadoop",Bachelor,2,Transportation,2024-07-19,2024-09-30,1614,6.9,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09841,AI Product Manager,135613,USD,SE,FT,Canada,M,Germany,50,"Computer Vision, Python, SQL, MLOps",Bachelor,7,Energy,2024-06-12,2024-06-28,625,5.4,Future Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09843,Principal Data Scientist,112382,EUR,MI,PT,Netherlands,L,Netherlands,0,"Kubernetes, Deep Learning, R",Associate,4,Healthcare,2024-12-21,2025-01-28,852,7.5,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09844,AI Product Manager,92787,USD,EN,FL,Switzerland,M,Switzerland,50,"Hadoop, Python, Data Visualization",Bachelor,1,Real Estate,2024-02-04,2024-03-25,1207,6.2,Autonomous Tech,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09853,Principal Data Scientist,48642,USD,MI,CT,South Korea,S,South Korea,50,"R, Scala, MLOps",Bachelor,3,Consulting,2024-08-06,2024-09-22,1119,7.3,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09854,AI Specialist,105596,USD,MI,PT,Sweden,M,Canada,50,"SQL, Tableau, PyTorch",Bachelor,4,Gaming,2024-10-20,2024-11-08,862,6.4,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09856,AI Product Manager,144054,USD,EX,CT,Japan,M,Japan,0,"AWS, Python, Statistics",Associate,11,Retail,2025-02-03,2025-04-05,2452,6.2,DeepTech Ventures,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09857,AI Software Engineer,171427,USD,EX,CT,South Korea,M,Netherlands,100,"Git, Azure, TensorFlow, Java",Bachelor,19,Finance,2025-04-09,2025-04-28,1730,6.2,Smart Analytics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09858,AI Specialist,160810,USD,SE,PT,Norway,S,Norway,0,"Linux, Python, Tableau, AWS, Docker",Master,6,Retail,2024-11-19,2025-01-09,1094,6.9,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09862,AI Software Engineer,228929,USD,EX,FL,Switzerland,S,Austria,0,"Scala, PyTorch, Spark, R",Associate,10,Gaming,2024-10-16,2024-10-31,2144,9.3,Neural Networks Co,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI09863,Principal Data Scientist,185701,USD,EX,CT,Canada,S,Canada,50,"GCP, Deep Learning, Computer Vision",Bachelor,10,Telecommunications,2024-01-11,2024-03-04,1361,8.4,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09872,AI Specialist,143043,USD,SE,FL,Australia,M,Australia,0,"Azure, Java, NLP, Git, PyTorch",Associate,8,Technology,2024-10-08,2024-11-28,1330,7.9,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI09873,AI Software Engineer,197239,USD,EX,FL,Denmark,S,Denmark,100,"Linux, Kubernetes, Python, TensorFlow, GCP",PhD,17,Telecommunications,2024-04-24,2024-05-21,2197,7.7,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
